ID_Image,pct_rouille,rugosite,saturation_moyenne,label_malade
IMG_20240210_161212.png,0.0107,78.15501967553409,147.919610622309,0
IMG_20240210_160945.png,0.038625,65.52356188825934,106.86975342946562,0
healty_original_DSC_1580.JPG_cdae25dc-4c06-4f28-8643-f5f1d02f9c15.jpg,0.0,14.571875425343377,89.22637627396715,0
IMG_20240210_161549.png,0.046725,84.05093727470172,116.17077878988961,0
IMG_20240210_160121.png,0.12705,103.4196043940334,112.28373747338907,0
IMG_20240210_161100.png,0.02795,72.93008600554883,99.93996134331964,0
IMG_20240210_160412.jpg,0.0594,84.95442691850506,97.63888328093905,0
IMG_20240210_160657.png,0.0789,91.43423451984671,118.75307253142842,0
IMG_20230429_183124.png,0.00935,75.21372339042367,61.71128434261812,0
IMG_20240210_161426.png,0.00965,82.9210600011246,140.52910805983478,0
IMG_20240210_161108.png,0.04335,64.91742831502077,83.9049729991134,0
IMG_20240210_155444.png,0.054925,79.27238724193359,128.7929018905918,0
IMG_20240210_161652.jpg,0.0308,114.71528991193257,95.8011710173213,0
IMG_20240210_162158.png,0.004525,66.64143045047945,132.1282869955157,0
healty_original_IMG_20230102_163844.jpg_17034df2-a891-4e4f-a45b-cbe95fad4b95.jpg,0.0,15.06727040746441,61.81222089009004,0
IMG_20240210_161557.png,0.0162,71.25061502291096,140.82325510976534,0
IMG_20240210_155838.jpg,0.01205,66.42630812261844,138.95427263479147,0
IMG_20240210_160946.png,0.01205,58.728249059909906,101.09724893629422,0
IMG_20240210_161445.jpg,0.042875,80.99223854081639,113.74106517168886,0
IMG_20240210_161331.png,0.092525,109.32357839699961,110.62395669529454,0
healty_original_IMG_20230102_162256_Bokeh.jpg_2c90637a-ba93-4cb9-b8eb-07ccab6f948b.jpg,0.0,13.870666068103077,28.833943502996117,0
IMG_20240210_162013__01.jpg,0.05185,100.70237675726867,90.04734211721944,0
IMG_20240210_160947.png,0.031375,57.27948099668082,93.56408696974304,0
healty_original_IMG_20230102_165101_Bokeh.jpg_2f9bdf83-60f3-488f-9a59-31ab41345c74.jpg,0.0,8.200095936242642,64.71659785643118,0
IMG_20240210_155809.png,0.057575,76.85574426888681,115.22726689340948,0
IMG_20240210_155540.png,0.051175,102.45966748482303,150.09761616161617,0
IMG_20240210_155927.png,0.042975,64.83411065130869,97.05265953410729,0
IMG_20240210_161559.png,0.010125,94.31171487729664,137.16629010393132,0
IMG_20240210_161559.jpg,0.00575,94.56917540582018,134.8972861337894,0
IMG_20240210_161158.png,0.0152,80.52095230369856,155.26084144215085,0
IMG_20240210_162003.jpg,0.0122,65.92492446502249,165.78917560031206,0
IMG_20240210_161646.jpg,0.00935,98.92171861007053,136.8799964178035,0
IMG_20240210_161036.png,0.025,93.07042781601578,107.03605195723249,0
IMG_20240210_160944.png,0.07095,73.43282359997623,107.22170258110349,0
IMG_20230429_182913.png,0.00245,90.56776722494986,52.55834655385158,0
IMG_20240210_161823.png,0.0175,59.052314224171525,99.47473052007658,0
IMG_20240210_160550.jpg,0.060625,77.58818656358126,104.13514662133447,0
IMG_20240210_161639.png,0.058375,99.71412525140475,128.14951989026062,0
healty_original_IMG_20230102_162358.jpg_a399fcd2-3ee1-4d62-a146-50029c8b6932.jpg,0.0,8.4651210050191,63.112283776830665,0
IMG_20240210_155750.png,0.0305,90.14278362090701,112.2726038839006,0
healty_original_IMG_20230102_163005.jpg_d6ef7165-e78a-472e-909f-d59da0792179.jpg,0.0,35.35298507214535,86.83554674735932,0
IMG_20240210_160657.jpg,0.069525,91.7224044370586,117.57917345162558,0
IMG_20240210_161933.png,0.008975,70.85541010946535,122.26541471048513,0
IMG_20240210_155505.jpg,0.0162,112.73379001433864,155.3694512107752,0
IMG_20240210_160132.jpg,0.037275,124.44897206244846,97.69110298598416,0
IMG_20240210_162112.png,0.046525,65.4720503234776,91.15973502304148,0
IMG_20240210_161040.png,0.067375,89.64827544476549,101.64112763749567,0
IMG_20240210_161055.png,0.015225,81.66204925044637,102.37388237477957,0
IMG_20240210_161934__01.png,0.010125,78.20150665269588,121.95720707040029,0
IMG_20240210_162151.png,0.007,54.18614010576657,181.2668988648091,0
IMG_20240210_161210.png,0.0386,109.00062102159526,130.42043308573588,0
IMG_20240210_160433.jpg,0.0188,103.31245121683239,102.57253657676715,0
IMG_20240210_160633.jpg,0.067525,75.53444379126266,116.36733101045296,0
IMG_20240210_161944.png,0.007075,88.25939377257218,178.76133154185746,0
IMG_20240210_155545.png,0.013975,89.38200040688282,125.28099661375003,0
IMG_20240210_160137.png,0.083225,98.13038841643413,95.59895764174745,0
IMG_20240210_160515.jpg,0.011525,84.57119037140967,152.26900729046758,0
IMG_20240210_161612.png,0.053525,94.50962423151508,116.78775982333765,0
IMG_20240210_161024.jpg,0.007175,89.89530388264211,146.54801407742585,0
IMG_20240210_155535.png,0.078825,72.78357303428882,125.20440545081202,0
IMG_20240210_162015.jpg,0.046725,90.88996361319975,113.21473118623469,0
IMG_20240210_160527.png,0.03395,96.60919776378717,138.68304668304668,0
IMG_20240210_155740.png,0.0252,78.78407775534227,144.26088706200235,0
IMG_20240210_162147.png,0.0021,75.63270903459048,138.1755912307958,0
IMG_20240210_161445.png,0.0514,80.6276477893887,115.12107138684426,0
healty_original_DSC_1597.JPG_8e4e4bc3-16c4-4317-afb9-0c46b9ff46fd.jpg,0.00017887652746283698,12.432061484017819,45.831108013742906,0
IMG_20240210_161956.png,0.0107,77.592971582052,94.3555883220289,0
IMG_20240210_161111.jpg,0.029475,92.03629881732593,109.05149563475025,0
IMG_20240210_161416.jpg,0.018,92.04272071831502,165.8618873716524,0
healty_original_DSC_1607.JPG_24ccfe5b-dabd-4156-a946-fb4a1be5e496.jpg,0.0001038320420760897,20.201234896245364,88.08437883653797,0
IMG_20240210_162034.jpg,0.010125,53.31111588956285,141.29412674357468,0
IMG_20240210_161917.png,0.047625,91.34098947996661,130.03282853277904,0
IMG_20240210_161649.jpg,0.036625,86.05201439607886,80.44827940773239,0
IMG_20240210_161918.jpg,0.02915,78.74176012749083,124.40045288789554,0
IMG_20240210_161432.jpg,0.035325,98.78431634069199,114.641438346677,0
IMG_20240210_160424.png,0.037075,90.21086383978658,106.73818826423559,0
IMG_20240210_161026.jpg,0.055875,83.14341550337686,136.42993830387954,0
IMG_20240210_155338.png,0.0522,74.6846916716961,116.40983698865396,0
IMG_20240210_161343__01.jpg,0.06075,72.95118768402045,119.8636067177564,0
IMG_20230429_183119.png,0.00445,68.69466585906959,70.48237610149366,0
IMG_20240210_161947.jpg,0.001425,101.67654254712937,161.32922988007513,0
IMG_20240210_161335.jpg,0.121825,74.47123263290392,119.87481111240265,0
IMG_20240210_160429.png,0.04565,88.41703592648756,105.16898812688287,0
IMG_20240210_161940.png,0.0016,75.00340359991345,133.85524884416645,0
