ID_Image,pct_rouille,rugosite,saturation_moyenne,label_malade
IMG_20240210_161212.png,0.009920890560981267,78.41574081213903,151.65278314117063,0
IMG_20240210_161549.png,0.03790238836967809,82.96750117887959,117.29214461127172,0
IMG_20240210_161100.png,0.022713304652219223,73.59685363088319,103.53650783457488,0
IMG_20240210_161426.png,0.009251366394223538,82.930719312663,140.51981345471808,0
IMG_20240210_161108.png,0.0389948006932409,64.84580027923171,83.77508461622448,0
IMG_20240210_161652.jpg,0.026302660753880266,111.96415615666761,96.08684620682156,0
IMG_20240210_162158.png,0.004703497739202744,66.67019637317658,136.54243157698752,0
IMG_20240210_161557.png,0.013253043053089374,71.80439377512742,140.87984401657323,0
IMG_20240210_161445.jpg,0.032384563444657975,79.16894612624432,113.77603650664986,0
IMG_20240210_161331.png,0.048248606846355055,98.56366139508626,109.78793676366932,0
IMG_20240210_162013__01.jpg,0.04482522636344494,96.66839097645189,90.35928258576041,0
IMG_20240210_161559.png,0.00997773086155537,96.86221378977835,159.07259304829284,0
IMG_20240210_161559.jpg,0.0060581927813646574,98.11449151005732,154.64431376983677,0
IMG_20240210_161158.png,0.01432686286787727,80.4999153792902,155.26237679526895,0
IMG_20240210_162003.jpg,0.012239779282668672,65.925262800907,165.78917560031206,0
IMG_20240210_161646.jpg,0.009916538226655423,105.6827406838465,156.8477356006973,0
IMG_20240210_161036.png,0.02258088959612033,92.95699920287142,107.27089645339511,0
IMG_20240210_161823.png,0.015855246029679772,57.796225836074605,100.28380398445357,0
IMG_20240210_161639.png,0.03761020696268279,96.60546853424307,128.2243580026074,0
IMG_20240210_161933.png,0.00819261412035877,70.74454239283385,122.24706586144029,0
IMG_20240210_162112.png,0.03701825557809331,65.04892342601806,90.65388207822534,0
IMG_20240210_161040.png,0.06054065436550762,88.56319166724907,103.0485799475951,0
IMG_20240210_161055.png,0.011879988409767405,82.84792364231454,104.04419889502762,0
IMG_20240210_161934__01.png,0.01000301598471901,78.17403149590672,121.9419378361134,0
IMG_20240210_162151.png,0.00670634587978875,56.21685612333386,196.764089991347,0
IMG_20240210_161210.png,0.02647281065165846,107.30190396914399,130.74594384533177,0
IMG_20240210_161944.png,0.007075,88.25939377257218,178.76133154185746,0
IMG_20240210_161612.png,0.03104847676228597,90.69494204548751,116.74686987628559,0
IMG_20240210_161024.jpg,0.007247108731882228,90.18504967975974,147.18291553210005,0
IMG_20240210_162015.jpg,0.04032694737384937,89.7759339283955,113.43071136549469,0
IMG_20240210_162147.png,0.0020103473762010347,80.35577380198347,159.4054923925765,0
IMG_20240210_161445.png,0.03457727176892262,77.8422980609102,114.94588278143685,0
IMG_20240210_161956.png,0.009703625695802617,77.37259706756421,94.33771916856391,0
IMG_20240210_161111.jpg,0.0289606458123108,91.93084727289421,109.01816303692864,0
IMG_20240210_161416.jpg,0.01771106941838649,91.98501182804219,165.873140255202,0
IMG_20240210_162034.jpg,0.010413428660242462,53.64454758482248,146.7929340272166,0
IMG_20240210_161917.png,0.03404404431386291,90.82196550486515,130.7046719340433,0
IMG_20240210_161649.jpg,0.031376277632517234,84.8459372617245,80.1641869976026,0
IMG_20240210_161918.jpg,0.028202557031837553,78.72857500429005,124.3755484231913,0
IMG_20240210_161432.jpg,0.03174723634615871,97.52328341069382,114.50498171973989,0
